iteration	group	n_cells	detected_cells	detection_pct	mean_log1p_cp10k_all_cells	n_kcnq1_positive	mean_log1p_cp10k_among_kcnq1_positive	median_log1p_cp10k_among_kcnq1_positive
254	Tumor intestinal patient	3368	388	11.520190023752969	0.08603589674583492	388	0.7468270624741548	0.583533631228102
254	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
255	Primary normal epithelial	3368	491	14.578384798099764	0.10619378822668146	491	0.7284331542718191	0.5791718088701505
255	Tumor intestinal patient	3368	359	10.659144893111637	0.07714966172640594	359	0.7237884699012124	0.5583757561343384
255	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753817	0.4973203465165874
256	Primary normal epithelial	3368	466	13.836104513064132	0.1016875801265477	466	0.7349437121592545	0.5658738022473014
256	Tumor intestinal patient	3368	360	10.688836104513063	0.08012607773930801	360	0.7496239717388593	0.5918154108840591
256	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753818	0.4973203465165874
257	Primary normal epithelial	3368	452	13.420427553444181	0.09698912611554786	452	0.7226977361884186	0.5752499450057114
257	Tumor intestinal patient	3368	376	11.163895486935866	0.07896084464139713	376	0.7072875658303871	0.6027666951236221
257	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
258	Primary normal epithelial	3368	487	14.459619952494062	0.10825545953276267	487	0.7486743074052252	0.6055303667291543
258	Tumor intestinal patient	3368	385	11.431116389548695	0.08272045153413231	385	0.7236428071869029	0.5751649102555116
258	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
259	Primary normal epithelial	3368	466	13.836104513064132	0.10359118962233071	466	0.7487019885150427	0.5790511378301888
259	Tumor intestinal patient	3368	362	10.748218527315915	0.07916944711597235	362	0.7365820383607592	0.5960887521968357
259	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
260	Primary normal epithelial	3368	462	13.717339667458434	0.10115852381789905	462	0.7374500177893594	0.5988047415123167
260	Tumor intestinal patient	3368	362	10.748218527315915	0.07524452455188842	362	0.7000650792562435	0.5731153120317505
260	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
261	Primary normal epithelial	3368	486	14.429928741092638	0.10623974395996744	486	0.7362457976484986	0.586677711215398
261	Tumor intestinal patient	3368	356	10.570071258907364	0.0774384456860397	356	0.7326199018836566	0.5946232977477188
261	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
262	Primary normal epithelial	3368	461	13.687648456057008	0.1010809320689599	461	0.738482818239169	0.5666921594731298
262	Tumor intestinal patient	3368	359	10.659144893111637	0.07768990687878174	359	0.7288568422499635	0.5842882117831747
262	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
263	Primary normal epithelial	3368	476	14.133016627078385	0.10469257486585427	476	0.7407659498911705	0.5756756360728905
263	Tumor intestinal patient	3368	365	10.83729216152019	0.07802654857051664	365	0.7199819605082195	0.6017930955852385
263	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
264	Primary normal epithelial	3368	491	14.578384798099764	0.10450643543415238	491	0.7168588076216399	0.578930466790227
264	Tumor intestinal patient	3368	351	10.421615201900238	0.08061930322148693	351	0.7735778155269744	0.5975507782770242
264	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
265	Primary normal epithelial	3368	477	14.16270783847981	0.10474617377043799	477	0.7395914324084596	0.5815618670215598
265	Tumor intestinal patient	3368	354	10.510688836104514	0.07638542222154515	354	0.7267404012490511	0.5819829780248393
265	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753818	0.4973203465165874
266	Primary normal epithelial	3368	482	14.311163895486937	0.10328725645807954	482	0.7217250617236761	0.5690772718000121
266	Tumor intestinal patient	3368	382	11.34204275534442	0.08175202911895176	382	0.7207875237503388	0.5526183215884819
266	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
267	Primary normal epithelial	3368	486	14.429928741092638	0.10382892697066681	486	0.7195387367020697	0.5723798663391073
267	Tumor intestinal patient	3368	359	10.659144893111637	0.07605967301906513	359	0.7135626148418144	0.5786893313414864
267	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
268	Primary normal epithelial	3368	475	14.10332541567696	0.10273855048508751	475	0.7284703958605785	0.5815618670215598
268	Tumor intestinal patient	3368	402	11.935866983372922	0.08832651716461873	402	0.7400092283841688	0.595482602712203
268	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
269	Primary normal epithelial	3368	492	14.608076009501186	0.10596630748402847	492	0.7253953731833495	0.5746896128821402
269	Tumor intestinal patient	3368	385	11.431116389548695	0.08625483684955684	385	0.7545617935306685	0.6003968746118752
269	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
270	Primary normal epithelial	3368	500	14.84560570071259	0.11069141777520812	500	0.7456173901338018	0.5979593991168577
270	Tumor intestinal patient	3368	372	11.045130641330166	0.08580139272165109	372	0.7768255125981743	0.6446744638030579
270	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
271	Primary normal epithelial	3368	479	14.222090261282661	0.10140740261070864	479	0.7130274154339596	0.5666921594731298
271	Tumor intestinal patient	3368	413	12.262470308788599	0.09096399557904239	413	0.7418080801700115	0.5880178695236843
271	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
272	Primary normal epithelial	3368	484	14.370546318289787	0.10388815410618059	484	0.7229241798132566	0.5751479095032064
272	Tumor intestinal patient	3368	377	11.193586698337292	0.08380650063468924	377	0.7487010454579136	0.6153304039452561
272	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
273	Primary normal epithelial	3368	482	14.311163895486937	0.10847668471297163	482	0.7579864608159512	0.6024815524336269
273	Tumor intestinal patient	3368	383	11.371733966745843	0.08025279912826012	383	0.7057217427257966	0.5377889599898261
273	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
274	Primary normal epithelial	3368	467	13.865795724465556	0.10332064634092741	467	0.7451476164373524	0.6055303667291543
274	Tumor intestinal patient	3368	347	10.302850356294536	0.07513559501765615	347	0.7292699827650313	0.5625998839602553
274	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
275	Primary normal epithelial	3368	498	14.786223277909738	0.10895560261619504	498	0.7368724289384435	0.5751479095032064
275	Tumor intestinal patient	3368	372	11.045130641330166	0.0825903011323839	372	0.7477530489620136	0.5841126665478582
275	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
276	Primary normal epithelial	3368	466	13.836104513064132	0.10172306818368454	466	0.7352002009498917	0.5746896128821402
276	Tumor intestinal patient	3368	372	11.045130641330166	0.08000239928392805	372	0.7243227978179293	0.5689527273329253
276	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753818	0.4973203465165874
277	Primary normal epithelial	3368	483	14.340855106888363	0.10308640912384795	483	0.7188302814267492	0.5753349797559112
277	Tumor intestinal patient	3368	364	10.807600950118765	0.07983329469097122	364	0.7386772981296458	0.6001000284345142
277	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
278	Primary normal epithelial	3368	498	14.786223277909738	0.10608566786662094	498	0.7174629103911232	0.5835762790860497
278	Tumor intestinal patient	3368	373	11.07482185273159	0.08693061206171138	373	0.7849391459084287	0.6301056656899674
278	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
279	Primary normal epithelial	3368	457	13.568883610451307	0.10145943506454974	457	0.7477360553553687	0.6057761750815922
279	Tumor intestinal patient	3368	376	11.163895486935866	0.08041035054234723	376	0.7202714378367698	0.5515171786358073
279	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
280	Primary normal epithelial	3368	479	14.222090261282661	0.10574773216240202	479	0.7435456407577664	0.5794478817577408
280	Tumor intestinal patient	3368	409	12.143705463182899	0.08711605517339062	409	0.717376219618532	0.54383220176486
280	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
281	Primary normal epithelial	3368	479	14.222090261282661	0.10725616629624815	479	0.7541519166717406	0.591508531561145
281	Tumor intestinal patient	3368	370	10.985748218527316	0.07854081092669399	370	0.7149336518948795	0.567999348410477
281	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
282	Primary normal epithelial	3368	477	14.16270783847981	0.10387528823743783	477	0.7334422867582614	0.5994327381380994
282	Tumor intestinal patient	3368	393	11.668646080760094	0.08315472852602201	393	0.7126339075716085	0.5454130937688795
282	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
283	Primary normal epithelial	3368	483	14.340855106888363	0.10232368766598035	483	0.7135117599565668	0.5753349797559112
283	Tumor intestinal patient	3368	397	11.787410926365796	0.08925281629057369	397	0.7571876203190231	0.6037402946620057
283	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
284	Primary normal epithelial	3368	472	14.014251781472684	0.10312979590574137	472	0.735892272479951	0.5703108936390273
284	Tumor intestinal patient	3368	376	11.163895486935866	0.08268085076227273	376	0.7406093227854643	0.6059949442009447
284	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
285	Primary normal epithelial	3368	462	13.717339667458434	0.10025294578930921	462	0.7308483147584274	0.570913285752654
285	Tumor intestinal patient	3368	405	12.024940617577197	0.08525201414740366	405	0.708959959625816	0.5826422762554263
285	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
286	Primary normal epithelial	3368	482	14.311163895486937	0.10333696327670355	482	0.722072390696966	0.5779174741688038
286	Tumor intestinal patient	3368	380	11.282660332541568	0.08386764471602481	380	0.7433321773778199	0.6072218831118776
286	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
287	Primary normal epithelial	3368	477	14.16270783847981	0.10268505769431728	477	0.7250383109317832	0.5791718088701505
287	Tumor intestinal patient	3368	392	11.63895486935867	0.08271318858901468	392	0.7106582121627586	0.5618819130077788
287	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
288	Primary normal epithelial	3368	485	14.400237529691212	0.10513081600138177	485	0.730063068644647	0.5884392612203126
288	Tumor intestinal patient	3368	360	10.688836104513063	0.08158619616225689	360	0.7632841907624478	0.5918334063991899
288	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
289	Primary normal epithelial	3368	466	13.836104513064132	0.10128318234124006	466	0.7320209401830398	0.5803668379458551
289	Tumor intestinal patient	3368	373	11.07482185273159	0.08249423457904467	373	0.7448809170568966	0.6257868003497725
289	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753818	0.4973203465165874
290	Primary normal epithelial	3368	476	14.133016627078385	0.10529950311673864	476	0.7450603497839826	0.5875717678542931
290	Tumor intestinal patient	3368	330	9.798099762470308	0.0742196965056615	330	0.7574907207002058	0.5901094561020508
290	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
291	Primary normal epithelial	3368	485	14.400237529691212	0.10467522673197724	485	0.726899306460411	0.5713151558404727
291	Tumor intestinal patient	3368	352	10.451306413301662	0.07841405013020879	352	0.7502798887458614	0.5912924906618615
291	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
292	Primary normal epithelial	3368	475	14.10332541567696	0.10247768370161456	475	0.726620713067448	0.5867042744882737
292	Tumor intestinal patient	3368	382	11.34204275534442	0.07785776998262192	382	0.6864527992185095	0.5475037257379488
292	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
293	Primary normal epithelial	3368	457	13.568883610451307	0.09501284993061003	457	0.7002259924864215	0.5596586484458981
293	Tumor intestinal patient	3368	360	10.688836104513063	0.07801933978076002	360	0.729914267726666	0.5488502925457617
293	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753818	0.4973203465165874
294	Primary normal epithelial	3368	486	14.429928741092638	0.10540541718899599	486	0.7304638787912315	0.5752329442534061
294	Tumor intestinal patient	3368	350	10.391923990498812	0.07653828617496915	350	0.7365169938208459	0.5453674120362466
294	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
295	Primary normal epithelial	3368	467	13.865795724465556	0.10342554847701169	467	0.7459041697442728	0.5713151558404727
295	Tumor intestinal patient	3368	358	10.629453681710213	0.07676016835379328	358	0.7221459413842898	0.5883325868166083
295	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
296	Primary normal epithelial	3368	467	13.865795724465556	0.10006548084896906	467	0.7216713907908516	0.575130908750901
296	Tumor intestinal patient	3368	346	10.27315914489311	0.07384925805124379	346	0.718856361608639	0.6045219718682174
296	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
297	Primary normal epithelial	3368	483	14.340855106888363	0.10795647625577119	483	0.7527896729387937	0.612414249381548
297	Tumor intestinal patient	3368	369	10.95605700712589	0.07886683462349081	369	0.7198468807911033	0.5751649102555116
297	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
298	Primary normal epithelial	3368	478	14.192399049881235	0.10284159754363206	478	0.7246244780898594	0.5595301174084152
298	Tumor intestinal patient	3368	364	10.807600950118765	0.0821938088183493	364	0.760518538736814	0.6158817590894345
298	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
299	Primary normal epithelial	3368	470	13.954869358669834	0.1032751464706562	470	0.7400653049216385	0.5861209195465309
299	Tumor intestinal patient	3368	373	11.07482185273159	0.08015954461543266	373	0.7237998559377405	0.5841828664180952
299	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753818	0.4973203465165874
300	Primary normal epithelial	3368	480	14.251781472684085	0.1051381274156646	480	0.7377191940332465	0.5746896128821402
300	Tumor intestinal patient	3368	347	10.302850356294536	0.07846730260838	347	0.7616077094669275	0.5940410660524891
300	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
301	Primary normal epithelial	3368	504	14.964370546318289	0.10967265197870243	504	0.7328918489370432	0.5793098453139456
301	Tumor intestinal patient	3368	385	11.431116389548695	0.08222068093620599	385	0.7192707880341347	0.5751649102555116
301	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753818	0.4973203465165874
302	Primary normal epithelial	3368	468	13.895486935866982	0.10182543086193094	468	0.7327949810747507	0.5805048743896503
302	Tumor intestinal patient	3368	369	10.95605700712589	0.08041686028815627	369	0.7339945405162882	0.5603990539801135
302	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
303	Primary normal epithelial	3368	478	14.192399049881235	0.10508877920629232	478	0.740458176499566	0.6077120010718898
303	Tumor intestinal patient	3368	379	11.252969121140142	0.08581167013677514	379	0.7625691425347194	0.5786893313414864
303	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
304	Primary normal epithelial	3368	493	14.637767220902612	0.10459911044869709	493	0.7145837809152369	0.5701438103899419
304	Tumor intestinal patient	3368	377	11.193586698337292	0.08465351851123135	377	0.7562680380525921	0.5926273359114319
304	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
305	Primary normal epithelial	3368	500	14.84560570071259	0.11020711483867401	500	0.7423551255533083	0.5861209195465309
305	Tumor intestinal patient	3368	375	11.134204275534442	0.07927037352052405	375	0.7119536480456666	0.5688443932641499
305	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753818	0.4973203465165874
306	Primary normal epithelial	3368	486	14.429928741092638	0.1050089814043408	486	0.7277165624893412	0.5756756360728905
306	Tumor intestinal patient	3368	380	11.282660332541568	0.08332437745613823	380	0.7385171138744041	0.5455353025366858
306	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
307	Primary normal epithelial	3368	483	14.340855106888363	0.10729087757166333	483	0.7481483968144141	0.6067677949962679
307	Tumor intestinal patient	3368	373	11.07482185273159	0.08681180040691307	373	0.7838663371862818	0.6319371814511405
307	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
308	Primary normal epithelial	3368	463	13.747030878859858	0.10335311767921637	463	0.7518213830315352	0.6047376194700216
308	Tumor intestinal patient	3368	361	10.71852731591449	0.07903109265619998	361	0.7373316345320818	0.595169762411284
308	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
309	Primary normal epithelial	3368	474	14.073634204275534	0.10339008001983134	474	0.7346366867231899	0.586677711215398
309	Tumor intestinal patient	3368	362	10.748218527315915	0.07841972744172135	362	0.7296067459218716	0.586949387943513
309	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
310	Primary normal epithelial	3368	468	13.895486935866982	0.10255293975675217	468	0.7380305579075669	0.570913285752654
310	Tumor intestinal patient	3368	382	11.34204275534442	0.08318274806121916	382	0.7334018206025815	0.5828694283275573
310	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
311	Primary normal epithelial	3368	454	13.479809976247031	0.09641196924948002	454	0.7152324062384333	0.5684179849315358
311	Tumor intestinal patient	3368	375	11.134204275534442	0.07844839508740076	375	0.7045711857449753	0.5676172221711238
311	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
312	Primary normal epithelial	3368	476	14.133016627078385	0.10347327692883208	476	0.7321386485216522	0.5790511378301888
312	Tumor intestinal patient	3368	367	10.89667458432304	0.08077767784545847	367	0.741305773797014	0.5940228973777902
312	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
313	Primary normal epithelial	3368	463	13.747030878859858	0.10074271430028178	463	0.7328325308063695	0.5884392612203126
313	Tumor intestinal patient	3368	370	10.985748218527316	0.08073905799255586	370	0.7349436414025085	0.5812523874703216
313	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
314	Primary normal epithelial	3368	465	13.806413301662706	0.10145206918506872	465	0.734818427989917	0.5855906911505396
314	Tumor intestinal patient	3368	362	10.748218527315915	0.08021870483551463	362	0.7463441930552853	0.5848800165095852
314	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
315	Primary normal epithelial	3368	470	13.954869358669834	0.10237791482111379	470	0.7336357811010877	0.5774733795900484
315	Tumor intestinal patient	3368	353	10.480997624703088	0.07614267970956357	353	0.7264831310532864	0.5479406574812927
315	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
316	Primary normal epithelial	3368	480	14.251781472684085	0.1038404380296021	480	0.7286137401743749	0.5779174741688038
316	Tumor intestinal patient	3368	391	11.609263657957245	0.08096809377681675	391	0.6974438359087438	0.5758798972565586
316	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
317	Primary normal epithelial	3368	494	14.667458432304038	0.10879216564737204	494	0.7417247244946337	0.5939972958283805
317	Tumor intestinal patient	3368	360	10.688836104513063	0.07839462685441446	360	0.7334252867935223	0.6046065309175843
317	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
318	Primary normal epithelial	3368	474	14.073634204275534	0.10246995491684419	474	0.72809875139226	0.5825192864541402
318	Tumor intestinal patient	3368	405	12.024940617577197	0.08887865102672687	405	0.7391192510074472	0.6118344348784183
318	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
319	Primary normal epithelial	3368	468	13.895486935866982	0.10169058568705154	468	0.7318245568247641	0.5764603869686252
319	Tumor intestinal patient	3368	348	10.332541567695962	0.07657642770716055	348	0.741118989993439	0.5668478409922049
319	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
320	Primary normal epithelial	3368	487	14.459619952494062	0.1054015496566541	487	0.7289372058390372	0.5760162923898698
320	Tumor intestinal patient	3368	383	11.371733966745843	0.08231739349102331	383	0.7238772357121839	0.5714493387211586
320	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
321	Primary normal epithelial	3368	489	14.519002375296914	0.10965297660619652	489	0.7552376793653781	0.6067677949962679
321	Tumor intestinal patient	3368	364	10.807600950118765	0.08346216413996731	364	0.7722543099544228	0.6245224923965157
321	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
322	Primary normal epithelial	3368	487	14.459619952494062	0.10784505826832093	487	0.7458360497899484	0.5897489364143401
322	Tumor intestinal patient	3368	415	12.321852731591449	0.09158745306480462	415	0.743292872101836	0.6053036490744291
322	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
323	Primary normal epithelial	3368	487	14.459619952494062	0.10497246781871489	487	0.7259697569064308	0.5794478817577408
323	Tumor intestinal patient	3368	367	10.89667458432304	0.07863510404032398	367	0.7216431346261885	0.5588240815529295
323	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
324	Primary normal epithelial	3368	488	14.489311163895488	0.10804544533729354	488	0.7456906965082063	0.5899738963907288
324	Tumor intestinal patient	3368	382	11.34204275534442	0.08301984925204664	382	0.7319655818871547	0.5507462683003354
324	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
325	Primary normal epithelial	3368	485	14.400237529691212	0.10852243857150735	485	0.7536156146573953	0.5994327381380994
325	Tumor intestinal patient	3368	315	9.352731591448931	0.06918083867114344	315	0.739685919506067	0.6012896861869854
325	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753818	0.4973203465165874
326	Primary normal epithelial	3368	487	14.459619952494062	0.10620548033202623	487	0.7344970385179966	0.5693101503358744
326	Tumor intestinal patient	3368	406	12.054631828978621	0.08755672906922536	406	0.7263326687318991	0.5744527406763958
326	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753818	0.4973203465165874
327	Primary normal epithelial	3368	479	14.222090261282661	0.10284118675263872	479	0.7231088037221027	0.5791718088701505
327	Tumor intestinal patient	3368	377	11.193586698337292	0.08183501968511862	377	0.7310884517227574	0.56289250036105
327	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753818	0.4973203465165874
328	Primary normal epithelial	3368	465	13.806413301662706	0.10228413446124174	465	0.7408450857321767	0.6055303667291543
328	Tumor intestinal patient	3368	383	11.371733966745843	0.08570426958145094	383	0.7536605220635163	0.6307629242933501
328	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753817	0.4973203465165874
329	Primary normal epithelial	3368	492	14.608076009501186	0.11044487416052061	492	0.7560535288061654	0.6138494394929068
329	Tumor intestinal patient	3368	399	11.846793349168646	0.08479882832290729	399	0.7157956235377236	0.584042466677621
329	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753818	0.4973203465165874
330	Primary normal epithelial	3368	471	13.984560570071258	0.10603903938283732	471	0.7582579291749387	0.6047376194700216
330	Tumor intestinal patient	3368	366	10.866983372921615	0.07619566243444473	366	0.7011666422929231	0.5442768655655428
330	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
331	Primary normal epithelial	3368	471	13.984560570071258	0.10468578104321499	471	0.7485811264406542	0.6076167958778284
331	Tumor intestinal patient	3368	382	11.34204275534442	0.08372581303329389	382	0.7381898908275755	0.5808929558705873
331	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
332	Primary normal epithelial	3368	457	13.568883610451307	0.09755170616805157	457	0.7189368629627958	0.5742483170133792
332	Tumor intestinal patient	3368	372	11.045130641330166	0.08036766667619152	372	0.7276298423801426	0.5783969533050131
332	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753818	0.4973203465165874
333	Primary normal epithelial	3368	468	13.895486935866982	0.10367137448445955	468	0.7460794642385894	0.5752499450057114
333	Tumor intestinal patient	3368	342	10.15439429928741	0.07157384132268564	342	0.7048558408620035	0.5891119662352922
333	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
334	Primary normal epithelial	3368	501	14.875296912114013	0.1100196864689625	501	0.7396133812923467	0.5855906911505396
334	Tumor intestinal patient	3368	392	11.63895486935867	0.08898139281521998	392	0.7645135994940329	0.6233892129655005
334	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
335	Primary normal epithelial	3368	512	15.201900237529692	0.11550941193350636	512	0.7598353503750964	0.6174093254121709
335	Tumor intestinal patient	3368	344	10.21377672209026	0.07537560436854782	344	0.7379797543990381	0.5813779241703461
335	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
336	Primary normal epithelial	3368	481	14.28147268408551	0.1065463887264927	481	0.7460462312491213	0.5994327381380994
336	Tumor intestinal patient	3368	382	11.34204275534442	0.08071377848751157	382	0.7116335234186885	0.5972019845867953
336	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211105	262	0.6855360760753819	0.4973203465165874
337	Primary normal epithelial	3368	498	14.786223277909738	0.10829294155481523	498	0.7323908175835695	0.5790511378301888
337	Tumor intestinal patient	3368	344	10.21377672209026	0.07823532197793047	344	0.7659783849467146	0.631191904619343
337	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753818	0.4973203465165874
338	Primary normal epithelial	3368	487	14.459619952494062	0.10540349142848374	487	0.7289506347661874	0.5751649102555116
338	Tumor intestinal patient	3368	364	10.807600950118765	0.07787796114550143	364	0.7205850910385956	0.5517309954576483
338	Tumor diffuse patient	3368	262	7.779097387173397	0.05332851898211106	262	0.6855360760753819	0.4973203465165874
339	Primary normal epithelial	3368	469	13.925178147268408	0.10079756323101677	469	0.72385115770163	0.5623075796011341
