COL6A6	3	130560333	130678137
PIK3R4	3	130678933	130746829
ATP2C1	3	130850594	131016711
ASTE1	3	131013872	131026854
NEK11	3	131026876	131350465
NUDT16	3	131381670	131388830
MRPL3	3	131462211	131502971
CPNE4	3	131533559	132039606
DNAJC13	3	132417501	132539032
ACAD11	3	132558137	132660131
ACKR4	3	132597269	132602641
UBA5	3	132654445	132679792
NPHP3	3	132680608	132722409
TMEM108	3	133038287	133397775
BFSP2	3	133400055	133475208
CDV3	3	133573685	133590274
TOPBP1	3	133600252	133661941
TF	3	133661997	133796641
SRPRB	3	133784022	133828573
RAB6B	3	133824235	133895882
SLCO2A1	3	133932700	134029925
LINC02000	3	134055249	134057648
RYK	3	134157132	134250859
LINC02004	3	134313575	134321171
AMOTL2	3	134355344	134375417
ANAPC13	3	134477703	134486023
CEP63	3	134485723	134575013
KY	3	134599922	134651022
EPHB1	3	134795259	135260465
PPP2R3A	3	135965727	136147894
MSL2	3	136148916	136196335
PCCB	3	136250324	136330171
STAG1	3	136336235	136752378
SLC35G2	3	136819018	136855892
NCK1-DT	3	136841975	136862063
NCK1	3	136862207	136951606
IL20RB	3	136957982	137011084
SOX14	3	137764314	137766330
CLDN18	3	137998815	138033649
DZIP1L	3	138061989	138115608
A4GNT	3	138123712	138132390
DBR1	3	138160987	138174921
ARMC8	3	138187247	138298386
NME9	3	138261435	138329851
MRAS	3	138347647	138405535
ESYT3	3	138434572	138481683
CEP70	3	138494344	138594383
FAIM	3	138608770	138633371
PIK3CB	3	138652697	138834928
FOXL2	3	138944223	138947137
MRPS22	3	139343993	139357137
COPB2	3	139357405	139389680
RBP2	3	139452883	139476516
RBP1	3	139517439	139539742
NMNAT3	3	139560180	139678050
CLSTN2	3	139935184	140577396
SLC25A36	3	140941835	140980995
PXYLP1	3	141231824	141294924
ZBTB38	3	141324185	141449790
RASA2	3	141487026	141615356
RNF7	3	141738208	141747560
ATP1B3	3	141876642	141926548
TFDP2	3	141944427	142149544
GK5	3	142157526	142225585
XRN1	3	142306609	142448062
ATR	3	142449234	142578733
PLS1	3	142596392	142713663
TRPC1	3	142724033	142807887
PCOLCE2	3	142817873	142889083
U2SURP	3	143001569	143060725
CHST2	3	143119770	143124014
SLC9A9	3	143265221	143848468
LNCSRLR	3	146066343	146069185
PLOD2	3	146069440	146161495
PLSCR4	3	146192335	146251179
PLSCR2	3	146433287	146495991
PLSCR1	3	146515179	146544607
AGTR1	3	148697870	148743003
CPB1	3	148827810	148860185
CPA3	3	148865295	148897203
GYG1	3	148991407	149031775
HLTF	3	149030062	149086554
HPS3	3	149129637	149173732
CP	3	149162416	149221829
TM4SF18	3	149318497	149333636
TM4SF1	3	149369021	149377649
TM4SF1-AS1	3	149377777	149386583
TM4SF4	3	149474696	149503394
WWTR1	3	149517228	149724788
WWTR1-AS1	3	149658209	149661362
COMMD2	3	149738469	149752499
RNF13	3	149812687	149962138
PFN2	3	149964904	149970895
TSC22D2	3	150408297	150466420
SERP1	3	150541997	150546496
EIF2A	3	150546677	150586016
SELENOT	3	150603320	150630436
ERICH6	3	150659884	150703920
ERICH6-AS1	3	150703563	150720146
SIAH2	3	150741124	150763169
MED12L	3	151086797	151436677
GPR171	3	151197831	151203216
P2RY14	3	151212116	151278542
GPR87	3	151294085	151316820
P2RY13	3	151326312	151329549
IGSF10	3	151436204	151539316
AADAC	3	151814115	151828488
SUCNR1	3	151873642	151884619
MBNL1	3	152243631	152465780
MBNL1-AS1	3	152262615	152269626
P2RY1	3	152835130	152841439
RAP2B	3	153162225	153170626
ARHGEF26	3	154121002	154257827
DHX36	3	154272545	154324497
MME	3	155024123	155183729
PLCH1	3	155479880	155745071
SLC33A1	3	155821024	155854459
GMPS	3	155870649	155944020
KCNAB1	3	156120547	156539138
SSR3	3	156539552	156555200
TIPARP-AS1	3	156673170	156675713
TIPARP	3	156674589	156706768
LINC00886	3	156747342	156817062
LEKR1	3	156826306	157046129
LINC00880	3	157081666	157123002
LINC02029	3	157081840	157088547
LINC00881	3	157089880	157101135
CCNL1	3	157143120	157160147
VEPH1	3	157259742	157503605
PTX3	3	157436849	157443632
SHOX2	3	158095904	158106420
RSRC1	3	158110051	158545730
MLF1	3	158571193	158606456
GFM1	3	158644526	158695581
LXN	3	158666413	158672648
RARRES1	3	158696891	158732486
MFSD1	3	158802053	158829719
IQCJ-SCHIP1	3	159069251	159897366
SCHIP1	3	159273246	159897366
IL12A	3	159988834	159996019
IFT80	3	160256985	160399225
SMC4	3	160399649	160434953
TRIM59	3	160435502	160449786
KPNA4	3	160495006	160565571
ARL14	3	160677159	160678447
PPM1L	3	160756230	161078907
B3GALNT1	3	161083882	161105372
NMD3	3	161221289	161253532
SPTSSB	3	161344791	161372950
SI	3	164978897	165078496
LINC01322	3	165206959	165513728
BCHE	3	165772903	165837423
WDR49	3	167478684	167657923
PDCD10	3	167683297	167734892
SERPINI1	3	167735720	167825569
GOLIM4	3	168008695	168095924
MECOM	3	169083498	169663712
TERC	3	169764609	169765060
ACTRT3	3	169766922	169769561
MYNN	3	169773395	169789716
LRRC34	3	169793002	169812904
LRRIQ4	3	169821890	169837772
LRRC31	3	169839171	169869935
SEC62	3	169966806	169998373
GPR160	3	170037994	170085392
PHC3	3	170087583	170181733
PRKCI	3	170222423	170305977
SKIL	3	170357714	170396849
CLDN11	3	170418867	170434691
RPL22L1	3	170864875	170870195
EIF5A2	3	170888417	170908637
SLC2A2	3	170996346	171026720
TNIK	3	171058413	171460408
PLD1	3	171600403	171810483
FNDC3B	3	172039577	172401669
TNFSF10	3	172505507	172523430
LINC02068	3	172560900	172595607
NCEH1	3	172630248	172711067
ECT2	3	172750684	172821474
NLGN1	3	173395951	174294372
NAALADL2	3	174859333	175810548
TBL1XR1	3	177019343	177197482
LINC00501	3	177294441	177323435
LINC00578	3	177441920	177752704
KCNMB2-AS1	3	178525467	178860405
KCNMB2	3	178536435	178844429
ZMAT3	3	179017224	179072513
PIK3CA	3	179148356	179240093
KCNMB3	3	179239748	179267050
ZNF639	3	179322875	179338583
MFN1	3	179347708	179394936
GNB4	3	179396087	179451470
ACTL6A	3	179562879	179588407
MRPL47	3	179588285	179604646
NDUFB5	3	179604786	179627647
USP13	3	179653039	179789401
PEX5L	3	179794958	180036937
TTC14	3	180602162	180618328
FXR1	3	180912669	180982751
DNAJC19	3	180983709	180989774
SOX2	3	181711924	181714435
ATP11B	3	182793503	182921629
DCUN1D1	3	182938073	182985918
MCCC1	3	183015217	183099587
LAMP3	3	183122214	183162734
MCF2L2	3	183178003	183428269
B3GNT5	3	183253252	183273385
KLHL6	3	183487550	183555706
KLHL6-AS1	3	183548734	183552326
KLHL24	3	183635622	183684516
YEATS2	3	183697796	183812625
MAP6D1	3	183815924	183825577
PARL	3	183829270	183884880
ABCC5	3	183919935	184017884
EIF2B5	3	184135357	184145311
DVL3	3	184155376	184173614
AP2M1	3	184174845	184184091
ABCF3	3	184186074	184194007
VWA5B2	3	184230352	184242329
ALG3	3	184242300	184249525
EEF1AKMT4	3	184249671	184258759
CAMK2N2	3	184259212	184261553
ECE2	3	184276021	184293031
PSMD2	3	184299240	184309050
EIF4G1	3	184314494	184335358
FAM131A	3	184335925	184346275
CLCN2	3	184346184	184361605
POLR2H	3	184361709	184368595
THPO	3	184371934	184379688
CHRD	3	184380072	184390738
LINC01840	3	184546713	184556918
EPHB3	3	184561784	184582408
MAGEF1	3	184710363	184712064
VPS8	3	184812142	185052614
EHHADH	3	185190623	185254049
MAP3K13	3	185282960	185489094
TMEM41A	3	185489600	185499035
LIPH	3	185506261	185552588
SENP2	3	185586294	185633551
IGF2BP2	3	185643129	185825042
IGF2BP2-AS1	3	185713251	185729787
TRA2B	3	185914557	185938014
ETV5	3	186046313	186109089
DGKG	3	186147200	186362234
CRYGS	3	186538442	186544380
TBCCD1	3	186546066	186570543
DNAJB11	3	186570719	186585793
AHSG	3	186613059	186621318
KNG1	3	186717358	186744410
EIF4A2	3	186783576	186789896
RFC4	3	186789892	186806695
LINC02043	3	186810879	186825521
ST6GAL1	3	186930525	187078553
RPL39L	3	187120950	187139496
MASP1	3	187217282	187291737
RTP4	3	187368384	187372076
LINC02041	3	187447045	187449949
SST	3	187668914	187670394
BCL6	3	187721376	187745468
LPP-AS2	3	188151205	188154088
LPP	3	188153020	188890671
TPRG1-AS1	3	188941714	188947639
TPRG1	3	189171970	189325304
TP63	3	189596745	189897279
P3H2	3	189956727	190122437
P3H2-AS1	3	190120963	190144846
CLDN16	3	190290360	190412138
CLDN1	3	190305711	190322446
IL1RAP	3	190514084	190659750
UTS2B	3	191267167	191330536
CCDC50	3	191329393	191398659
FGF12	3	192139390	192727541
MB21D2	3	192796815	192917856
ATP13A5	3	193274788	193378753
ATP13A4	3	193398966	193554895
ATP13A4-AS1	3	193553212	193555584
OPA1	3	193593207	193697811
LINC02038	3	193840827	193844009
HES1	3	194136147	194138732
LINC00887	3	194301199	194312804
LRRC15	3	194355248	194369743
GP5	3	194394820	194399266
ATP13A3	3	194402673	194487002
TMEM44-AS1	3	194584267	194590832
TMEM44	3	194587677	194633419
LSG1	3	194640791	194672191
FAM43A	3	194685882	194689037
XXYLT1	3	195068278	195271159
XXYLT1-AS2	3	195147870	195152856
ACAP2	3	195274744	195443020
PPP1R2	3	195514427	195543325
APOD	3	195568704	195583940
MUC20	3	195720881	195733553
MUC4	3	195746765	195811973
TNK2	3	195863363	195908551
TNK2-AS1	3	195908075	195913264
TFRC	3	196049283	196082090
LINC00885	3	196142635	196160890
SLC51A	3	196216533	196233427
PCYT1A	3	196234367	196287726
TM4SF19-AS1	3	196318331	196325570
TM4SF19	3	196323546	196338388
UBXN7	3	196347661	196432427
RNF168	3	196468785	196503768
WDR53	3	196554178	196568674
FBXO45	3	196568659	196589059
LINC01063	3	196631503	196632587
NRROS	3	196639693	196662003
CEP19	3	196706276	196712250
PIGX	3	196712376	196736005
PAK2	3	196739856	196832647
SENP5	3	196867855	196934713
NCBP2	3	196935401	196942593
NCBP2-AS1	3	196939876	196942534
PIGZ	3	196946355	196968833
MELTF	3	197001740	197029817
MELTF-AS1	3	197002905	197004744
DLG1	3	197042559	197299321
DLG1-AS1	3	197298246	197303750
LINC02012	3	197505261	197509661
BDH1	3	197509782	197573323
RUBCN	3	197668866	197749699
FYTTD1	3	197749552	197787596
LRCH3	3	197791225	197888434
RPL35A	3	197950189	197956610
LMLN	3	197960199	198043720
ZNF595	4	53284	88211
ZNF718	4	124475	202306
ZNF141	4	337813	384868
ZNF721	4	439989	499156
PIGG	4	499199	540200
PDE6B	4	625572	670782
ATP5ME	4	672435	674276
MYL5	4	674541	682028
SLC49A3	4	681828	689151
PCGF3	4	705831	770980
CPLX1	4	784956	826129
GAK	4	849276	932316
TMEM175	4	932386	958655
DGKQ	4	958886	973569
SLC26A1	4	979074	993404
IDUA	4	986996	1004564
FGFRL1	4	1011625	1026898
RNF212	4	1056250	1113564
SPON2	4	1166932	1208962
CTBP1-AS	4	1210119	1218591
CTBP1	4	1211444	1250355
CTBP1-DT	4	1249439	1253007
MAEA	4	1289890	1340148
UVSSA	4	1347207	1388049
FAM53A	4	1639880	1684313
SLBP	4	1692730	1712319
TMEM129	4	1715951	1721357
TACC3	4	1721520	1745170
FGFR3	4	1793292	1808872
LETM1	4	1811478	1856156
NSD2	4	1871392	1982207
NELFA	4	1982723	2008974
NAT8L	4	2059326	2069089
POLN	4	2071917	2242121
HAUS3	4	2228366	2242121
MXD4	4	2247431	2262109
ZFYVE28	4	2269596	2418645
CFAP99	4	2418954	2462963
RNF4	4	2469105	2515859
FAM193A	4	2535374	2732575
TNIP2	4	2741647	2756336
SH3BP2	4	2793084	2841096
ADD1	4	2843843	2930075
NOP14-AS1	4	2935545	2951073
NOP14	4	2937936	2963406
GRK4	4	2963570	3040760
HTT	4	3074680	3243960
MSANTD1	4	3244368	3256613
RGS12	4	3314146	3439913
HGFAC	4	3441967	3449486
DOK7	4	3463305	3501482
LRPAP1	4	3503596	3532422
ADRA2C	4	3766384	3768526
TMEM128	4	4235541	4248242
LYAR	4	4267700	4290154
ZBTB49	4	4290250	4321783
NSG1	4	4386531	4419058
STX18	4	4418968	4542343
STX18-AS1	4	4542130	4710937
MSX1	4	4859664	4863933
CYTL1	4	5014585	5019458
STK32B	4	5051479	5500989
EVC2	4	5562418	5709548
EVC	4	5711200	5814305
CRMP1	4	5820763	5893086
JAKMIP1	4	6026198	6200549
WFS1	4	6269849	6303265
PPP2R2C	4	6320577	6563799
MAN2B2	4	6575188	6623348
MRFAP1	4	6640090	6642743
LINC02482	4	6670727	6673881
S100P	4	6693877	6697170
MRFAP1L1	4	6707700	6709865
BLOC1S4	4	6716173	6717662
KIAA0232	4	6782726	6884172
TBC1D14	4	6909443	7033118
TADA2B	4	7043371	7057950
GRPEL1	4	7058894	7068064
LINC02447	4	7097423	7103376
SORCS2	4	7192537	7742827
PSAPL1	4	7430284	7434930
AFAP1-AS1	4	7754089	7778927
AFAP1	4	7758712	7939926
ABLIM2	4	7965326	8158813
SH3TC1	4	8199289	8241103
HTRA3	4	8269753	8307098
ACOX3	4	8366281	8440723
TRMT44	4	8440776	8476555
CPZ	4	8592659	8619761
SLC2A9	4	9826223	10040248
WDR1	4	10074338	10116799
ZNF518B	4	10439879	10457426
CLNK	4	10486394	10684768
HS3ST1	4	11393149	11428894
RAB28	4	13367722	13484365
NKX3-2	4	13540829	13544508
BOD1L1	4	13568739	13627725
LINC00504	4	14470465	14888169
CPEB2	4	15002480	15070151
C1QTNF7	4	15339987	15446167
CC2D2A	4	15469864	15601557
FBXL5	4	15604380	15655412
FAM200B	4	15681826	15690447
BST1	4	15703064	15732787
CD38	4	15778327	15853232
FGFBP1	4	15935576	15938740
FGFBP2	4	15960245	15963175
PROM1	4	15968227	16084023
TAPT1	4	16160504	16226471
TAPT1-AS1	4	16226662	16258187
LDB2	4	16501533	16898809
QDPR	4	17486392	17512234
LAP3	4	17577197	17607970
MED28	4	17614640	17634103
FAM184B	4	17629305	17781621
DCAF16	4	17793445	17810757
NCAPG	4	17810978	17844864
LCORL	4	17841197	18021875
SLIT2	4	20251904	20620561
PACRGL	4	20696281	20752900
ADGRA3	4	22387375	22516066
PPARGC1A	4	23792020	24472905
DHX15	4	24527474	24584554
SOD3	4	24795572	24800842
CCDC149	4	24806116	24980204
LGI2	4	24998846	25030946
SEPSECS	4	25120013	25160449
PI4K2B	4	25234032	25279204
ZCCHC4	4	25312773	25370383
ANAPC4	4	25377262	25418498
SLC34A2	4	25655850	25678746
SEL1L3	4	25747432	25863566
SMIM20	4	25914191	25929879
RBPJ	4	26163457	26435130
CCKAR	4	26481395	26490484
TBC1D19	4	26583923	26756223
STIM2	4	26860840	27025381
PCDH7	4	30720368	31146800
ARAP2	4	36005403	36244514
DTHD1	4	36281615	36347511
NWD2	4	37244742	37449463
RELL1	4	37590803	37686376
PGM2	4	37826685	37862937
TBC1D1	4	37891083	38139175
KLF3	4	38664198	38701517
TLR10	4	38772237	38782990
TLR1	4	38796254	38804791
TLR6	4	38823707	38856817
FAM114A1	4	38867805	38945739
TMEM156	4	38966745	39032409
KLHL5	4	39044830	39126233
WDR19	4	39182528	39285810
RFC1	4	39287455	39366362
KLB	4	39406929	39451533
RPL9	4	39454124	39458948
LIAS	4	39459023	39479506
UGDH	4	39498754	39527439
UGDH-AS1	4	39527838	39594707
SMIM14	4	39546335	39638865
UBE2K	4	39698135	39782790
PDS5A	4	39822862	39977956
N4BP2	4	40056849	40158252
RHOH	4	40191079	40246967
LINC02265	4	40307184	40330419
RBM47	4	40423279	40630594
NSUN7	4	40749954	40811184
APBB2	4	40810026	41214542
UCHL1	4	41256927	41268455
LIMCH1	4	41359606	41700044
TMEM33	4	41935428	41960803
DCAF4L1	4	41981755	41986461
SLC30A9	4	41990529	42090461
BEND4	4	42110852	42152655
SHISA3	4	42397487	42402487
ATP8A1	4	42408374	42657105
LINC02475	4	44016860	44022061
KCTD8	4	44173902	44448809
GUF1	4	44678394	44700928
GNPDA2	4	44701794	44726634
GABRA2	4	46243547	46390300
GABRA4	4	46918899	46993581
GABRB1	4	47031566	47426430
COMMD8	4	47450788	47463730
ATP10D	4	47485274	47593486
CORIN	4	47593997	47838106
NFXL1	4	47847232	47914667
CNGA1	4	47935976	48016681
NIPAL1	4	48016771	48040173
TXK	4	48066392	48134250
TEC	4	48135782	48269838
SLAIN2	4	48341528	48426198
FRYL	4	48497356	48780279
OCIAD1	4	48831042	48861817
OCIAD2	4	48885018	48906828
CWH43	4	48986274	49062078
DCUN1D4	4	51842999	51916837
LRRC66	4	51993651	52020363
SGCB	4	52020705	52038299
SPATA18	4	52051303	52097299
USP46	4	52590960	52659301
ERVMER34-1	4	52742552	52751640
RASL11B	4	52862316	52866835
SCFD2	4	52872983	53366061
FIP1L1	4	53377640	53460862
LNX1	4	53459300	53591486
CHIC2	4	54009790	54064605
PDGFRA	4	54229292	54298247
KIT	4	54657956	54740715
KDR	4	55078480	55125595
SRD5A3	4	55346241	55373099
TMEM165	4	55395956	55426175
CLOCK	4	55427900	55546909
NMU	4	55595230	55636793
EXOC1L	4	55819789	55837489
EXOC1	4	55853647	55905086
CEP135	4	55948944	56033361
AASDH	4	56338284	56387508
PPAT	4	56393362	56435615
PAICS	4	56435748	56464578
SRP72	4	56467616	56503681
ARL9	4	56505208	56524456
HOPX	4	56647987	56681706
SPINK2	4	56809859	56821869
REST	4	56907899	56935844
NOA1	4	56963349	56977606
POLR2B	4	56978639	57031162
IGFBP7	4	57030772	57110385
IGFBP7-AS1	4	57109761	57205299
ADGRL3	4	61201229	62078335
EPHA5	4	65319562	65670495
EPHA5-AS1	4	65669960	65693386
CENPC	4	67468761	67545503
STAP1	4	67558726	67607337
UBA6	4	67612652	67701155
YTHDC1	4	68310386	68350090
UGT2B17	4	68537175	68576322
UGT2B15	4	68646596	68670652
UGT2A3	4	68928463	68951804
UGT2B7	4	69051263	69112987
SULT1B1	4	69721166	69760620
SULT1E1	4	69841211	69860145
PRR27	4	70154236	70166609
ODAM	4	70195724	70204576
FDCSP	4	70226123	70235251
AMTN	4	70518568	70532743
ENAM	4	70628743	70646824
JCHAIN	4	70655540	70666508
UTP3	4	70688531	70690551
RUFY3	4	70704936	70808619
GRSF1	4	70815782	70839890
MOB1B	4	70902368	70988168
DCK	4	70993648	71030912
SLC4A4	4	71186764	71572083
GC	4	71741693	71805520
ADAMTS3	4	72280968	72569221
COX18	4	73052361	73069759
ANKRD17	4	73073375	73258798
ALB	4	73404286	73421482
AFP	4	73436220	73456174
AFM	4	73481744	73504001
RASSF6	4	73571549	73620631
CXCL8	4	73740568	73743716
CXCL6	4	73836677	73838760
PF4V1	4	73853295	73854483
CXCL1	4	73869392	73871308
PF4	4	73980814	73982124
PPBP	4	73986438	73988190
CXCL5	4	73995641	73998677
CXCL3	4	74036590	74038689
CXCL2	4	74097039	74099195
MTHFD2L	4	74123272	74303097
EPGN	4	74308469	74316786
EREG	4	74365144	74388747
AREG	4	74445135	74455004
BTC	4	74744759	74794523
PARM1	4	74933115	75050113
LINC02562	4	75081925	75084708
RCHY1	4	75479036	75514430
THAP6	4	75514472	75547322
ODAPH	4	75556047	75565893
CDKL2	4	75576495	75630528
G3BP2	4	75642768	75673483
USO1	4	75724521	75814289
NAAA	4	75910654	75941013
SDAD1	4	75949905	75990962
CXCL9	4	76001274	76007509
ART3	4	76011189	76112786
CXCL10	4	76021117	76023497
CXCL11	4	76033686	76036070
NUP54	4	76114658	76148515
SCARB2	4	76158738	76213824
FAM47E	4	76214039	76283783
STBD1	4	76306025	76311130
SHROOM3	4	76435228	76783252
SOWAHB	4	76894151	76898144
CCNI	4	77047154	77075989
CCNG2	4	77157206	77170060
CXCL13	4	77511752	77611836
CNOT6L	4	77713386	77820269
MRPL1	4	77862829	77952785
FRAS1	4	78057322	78544269
ANXA3	4	78551769	78610445
LINC01094	4	78645993	78684501
BMP2K	4	78776349	78912187
PAQR3	4	78911877	78939438
LINC00989	4	79492592	79576460
ANTXR2	4	79901145	80073472
PRDM8	4	80185269	80204328
FGF5	4	80266587	80291017
PRKG2	4	81087369	81215222
RASGEF1B	4	81426392	81471907
HNRNPD	4	82352497	82373996
HNRNPDL	4	82422563	82430225
ENOPH1	4	82430589	82461177
TMEM150C	4	82483175	82562253
SCD5	4	82629538	82798857
SEC31A	4	82818508	82900571
THAP9-AS1	4	82893451	82900916
THAP9	4	82900649	82919969
LIN54	4	82924603	83012941
COPS4	4	83035182	83075818
PLAC8	4	83090057	83114729
COQ2	4	83263823	83285134
HPSE	4	83292460	83335153
HELQ	4	83407342	83455883
MRPS18C	4	83455931	83462295
ABRAXAS1	4	83459516	83485100
GPAT3	4	83535913	83605874
NKX6-1	4	84491984	84499292
CDS1	4	84583126	84651334
WDFY3	4	84669596	84966690
ARHGAP24	4	85475149	86002666
MAPK10	4	86010409	86453195
PTPN13	4	86594314	86815175
SLC10A6	4	86823467	86849384
AFF1	4	86935001	87141054
KLHL8	4	87160103	87220618
HSD17B13	4	87303794	87322882
HSD17B11	4	87336515	87391188
NUDT9	4	87422572	87459455
SPARCL1	4	87473329	87529503
SPP1	4	87975649	87983411
PKD2	4	88007634	88077777
ABCG2	4	88090263	88231626
PPM1K	4	88257619	88284561
HERC6	4	88378851	88443097
HERC5	4	88457118	88506163
PYURF	4	88520998	88523776
HERC3	4	88523842	88708537
NAP1L5	4	88695912	88697829
FAM13A-AS1	4	88709788	88730103
FAM13A	4	88725953	89057185
TIGD2	4	89111168	89114901
GPRIN3	4	89236382	89307800
SNCA	4	89724098	89838304
MMRN1	4	89879510	89954610
CCSER1	4	90127393	91605294
ATOH1	4	93828752	93830964
SMARCAD1	4	94207607	94291292
HPGDS	4	94298534	94342836
PDLIM5	4	94451856	94668227
BMPR1B	4	94757954	95158450
UNC5C	4	95162504	95548973
STPG2	4	97558873	98143476
RAP1GDS1	4	98261383	98443858
TSPAN5	4	98470366	98658611
EIF4E	4	98871683	98930637
METAP1	4	98995720	99062809
ADH5	4	99070978	99088788
ADH4	4	99123656	99144298
ADH6	4	99202638	99219246
ADH1A	4	99276368	99290985
ADH1B	4	99304970	99321401
ADH1C	4	99336496	99352746
ADH7	4	99412260	99435510
TRMT10A	4	99546710	99564039
MTTP	4	99564077	99623997
DAPP1	4	99816826	99870189
LAMTOR3	4	99878335	99894546
DNAJB14	4	99896249	99946618
DDIT4L	4	100185869	100190468
EMCN	4	100395340	100518022
PPP3CA	4	101023417	101347526
BANK1	4	101790606	102074812
SLC39A8	4	102251040	102345482
NFKB1	4	102501358	102617302
MANBA	4	102630769	102760968
UBE2D3	4	102794382	102868893
CISD2	4	102868991	102892806
SLC9B1	4	102885049	103019705
SLC9B2	4	103018028	103077319
BDH2	4	103077591	103099834
CENPE	4	103105810	103198343
CXXC4	4	104468309	104494894
TET2	4	105145874	105279803
PPA2	4	105369076	105474070
ARHGEF38	4	105552619	105680914
INTS12	4	105682627	105708724
GSTCD	4	105708783	105847725
NPNT	4	105895470	105971671
TBCK	4	106041598	106316683
AIMP1	4	106315609	106349456
PAPSS1	4	107613665	107720234
SGMS2	4	107824562	107915047
CYP2U1	4	107931548	107953461
HADH	4	107989888	108035175
LEF1	4	108047544	108168956
RPL34	4	108620557	108630483
OSTC	4	108650584	108667822
ETNPPL	4	108742052	108763053
SEC24B-AS1	4	109429962	109433817
SEC24B	4	109433714	109540883
MCUB	4	109560245	109688719
CASP6	4	109688627	109703445
PLA2G12A	4	109709988	109730070
CFI	4	109730981	109801999
GAR1	4	109815509	109824737
ELOVL6	4	110045845	110198615
ENPEP	4	110476154	110565285
PITX2	4	110617423	110642123
FAM241A	4	112145453	112195256
AP1AR	4	112231786	112273110
TIFA	4	112274536	112285904
ALPK1	4	112297342	112442621
ZGRF1	4	112539332	112636995
LARP7	4	112636963	112657592
ANK2	4	112706017	113383740
CAMK2D	4	113451031	113761927
ARSJ	4	113900283	113979647
UGT8	4	114598401	114678225
NDST4	4	114827770	115113620
TRAM1L1	4	117083553	117085576
NDST3	4	118033321	118258634
SNHG8	4	118278761	118279823
PRSS12	4	118280037	118353003
METTL14	4	118685391	118715430
SEC24D	4	118722822	118836126
SYNPO2	4	118850680	119061247
USP53	4	119212626	119295518
FABP2	4	119317249	119322138
PDE5A	4	119494394	119628804
MAD2L1	4	120055622	120066848
PRDM5	4	120691914	120922726
NDNF	4	121035612	121072535
TNIP3	4	121131408	121227483
QRFPR	4	121328641	121381018
ANXA5	4	121667945	121696980
EXOSC9	4	121801322	121817021
CCNA2	4	121816443	121823883
BBS7	4	121824328	121870497
TRPC3	4	121874480	121952060
IL2	4	122451470	122456725
BBS12	4	122732701	122744943
FGF2	4	122826707	122898236
NUDT6	4	122892576	122922968
SPRY1	4	123396794	123403760
LINC01091	4	123649990	123930781
ANKRD50	4	124664048	124712732
FAT4	4	125314954	125492932
INTU	4	127632956	127726737
HSPA4L	4	127781795	127840733
PLK4	4	127880892	127899222
MFSD8	4	127917731	127965963
ABHD18	4	127965405	128039927
LARP1B	4	128061311	128222926
PGRMC2	4	128269241	128287813
JADE1	4	128809699	128875224
SCLT1	4	128883994	129093539
PCDH10	4	133149293	133194700
PABPC4L	4	134196333	134201789
PCDH18	4	137518919	137532494
SLC7A11	4	138164096	138242349
NOCT	4	139015780	139045939
ELF2	4	139057219	139177218
MGARP	4	139266164	139280225
NDUFC1	4	139289916	139302551
NAA15	4	139301504	139391384
RAB33B	4	139454120	139476609
SETD7	4	139495934	139556769
MGST2	4	139665767	139740745
MAML3	4	139716752	140154184
SCOC	4	140257307	140385728
SCOC-AS1	4	140283725	140373392
CLGN	4	140388452	140427661
ELMOD2	4	140524167	140553770
UCP1	4	140559430	140568961
TBC1D9	4	140620781	140756385
RNF150	4	140859806	141133469
ZNF330	4	141220894	141234696
LINC02432	4	141321123	141332617
IL15	4	141636582	141733987
INPP4B	4	142023159	142846535
USP38	4	143184916	143223874
GAB1	4	143336875	143474565
SMARCA5-AS1	4	143513471	143514837
SMARCA5	4	143513701	143557486
HHIP-AS1	4	144642915	144646019
HHIP	4	144646155	144745271
ANAPC10	4	144994574	145098541
ABCE1	4	145098310	145129524
OTUD4	4	145133649	145180589
SMAD1	4	145481305	145559173
MMAA	4	145619384	145660033
ZNF827	4	145757626	145938823
LSM6	4	146175717	146191535
SLC10A7	4	146253980	146521971
EDNRA	4	147480916	147544954
TMEM184C	4	147617396	147636721
PRMT9	4	147637784	147684230
ARHGAP10	4	147732087	148072776
NR3C2	4	148078763	148444698
DCLK2	4	150078444	150257433
LRBA	4	150264435	151015727
MAB21L2	4	150582150	150584693
RPS3A	4	151099572	151104642
SH3D19	4	151120280	151325605
GATB	4	151670508	151761023
LINC02273	4	152100752	152104716
FBXW7	4	152320543	152536092
TMEM154	4	152618627	152679997
TIGD4	4	152769353	152779730
ARFIP1	4	152779936	152912357
FHDC1	4	152936322	152979696
TRIM2	4	153152162	153339317
MND1	4	153344648	153415118
TMEM131L	4	153466345	153636710
TLR2	4	153684279	153706260
SFRP2	4	153780590	153789083
DCHS2	4	154231741	154491799
PLRG1	4	154534996	154550433
FGB	4	154562979	154572805
FGA	4	154583125	154590742
FGG	4	154604133	154612808
LRAT	4	154740840	154753120
MAP9	4	155342659	155376965
GUCY1A1	4	155666847	155737057
GUCY1B1	4	155759020	155807810
ASIC5	4	155829728	155866277
TDO2	4	155903695	155920406
CTSO	4	155924117	155953866
PDGFC	4	156760453	156971799
GLRB	4	157076124	157172090
GRIA2	4	157220119	157366074
TMEM144	4	158210485	158255413
RXFP1	4	158521713	158653369
ETFDH	4	158672100	158709623
PPID	4	158709126	158723396
FNIP2	4	158769025	158908050
RAPGEF2	4	159104050	159360173
NAF1	4	163126707	163166890
